Palavra,Link,Instituicao
REMEDIO-OLHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-OLHO.mp4,UFSC SignBank
REMEDIO-ORELHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO-ORELHA.mp4,UFSC SignBank
REMEDIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REM%C3%89DIO.mp4,UFSC SignBank
RENAULT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RENAULT.mp4,UFSC SignBank
RENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RENDER.mp4,UFSC SignBank
REPOLHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPOLHO.mp4,UFSC SignBank
REPOSITORIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPOSIT%C3%93RIO.mp4,UFSC SignBank
REPRESENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPRESENTAR.mp4,UFSC SignBank
REPROVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REPROVAR.mp4,UFSC SignBank
REPUBLICA-DOMINICANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REP%C3%9ABLICA-DOMINICANA.mp4,UFSC SignBank
REPUBLICA-TCHECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REP%C3%9ABLICA-TCHECA.mp4,UFSC SignBank
REQUEIJAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REQUEIJ%C3%83O.mp4,UFSC SignBank
RESOLVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESOLVER.mp4,UFSC SignBank
RESPEITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPEITO.mp4,UFSC SignBank
RESPEITO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPEITO2.mp4,UFSC SignBank
RESPIRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPIRAR.mp4,UFSC SignBank
RESPONDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPONDER.mp4,UFSC SignBank
RESPONSAVEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESPONS%C3%81VEL.mp4,UFSC SignBank
RESUMIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESUMIR.mp4,UFSC SignBank
RESUMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RESUMO.mp4,UFSC SignBank
RETROCESSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RETROCESSO.mp4,UFSC SignBank
RETORICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RET%C3%93RICA.mp4,UFSC SignBank
REUNIAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REUNI%C3%83O.mp4,UFSC SignBank
REUNIAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REUNI%C3%83O2.mp4,UFSC SignBank
REUNIAO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REUNI%C3%83O3.mp4,UFSC SignBank
REVISAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REVISAR.mp4,UFSC SignBank
REVISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REVISTA.mp4,UFSC SignBank
REVISAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REVIS%C3%83O.mp4,UFSC SignBank
REVOLTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REVOLTAR.mp4,UFSC SignBank
REVOLVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REV%C3%93LVER.mp4,UFSC SignBank
REZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/REZAR.mp4,UFSC SignBank
RIBEIRAO-PRETO-SP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIBEIR%C3%83O-PRETO-SP.mp4,UFSC SignBank
RICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RICO.mp4,UFSC SignBank
RICO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RICO2.mp4,UFSC SignBank
RINOCERONTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RINOCERONTE.mp4,UFSC SignBank
RIO-DE-JANEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-DE-JANEIRO.mp4,UFSC SignBank
RIO-DE-JANEIRO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-DE-JANEIRO2.mp4,UFSC SignBank
RIO-GRANDE-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-GRANDE-DO-NORTE.mp4,UFSC SignBank
RIO-GRANDE-DO-SUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-GRANDE-DO-SUL.mp4,UFSC SignBank
RIO-VERDE-GO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIO-VERDE-GO.mp4,UFSC SignBank
RIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIR.mp4,UFSC SignBank
RIVAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RIVAL.mp4,UFSC SignBank
RNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RNA.mp4,UFSC SignBank
ROBO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROB%C3%94.mp4,UFSC SignBank
RODAPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODAP%C3%89.mp4,UFSC SignBank
RODOVIARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA.mp4,UFSC SignBank
RODOVIARIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA2.mp4,UFSC SignBank
RODOVIARIA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RODOVI%C3%81RIA3.mp4,UFSC SignBank
RODIZIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROD%C3%8DZIO.mp4,UFSC SignBank
RODIZIO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROD%C3%8DZIO2.mp4,UFSC SignBank
ROMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROMA.mp4,UFSC SignBank
RONDONOPOLIS-MT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RONDON%C3%93POLIS-MT.mp4,UFSC SignBank
RONDONIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROND%C3%94NIA.mp4,UFSC SignBank
RORAIMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RORAIMA.mp4,UFSC SignBank
ROSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSA.mp4,UFSC SignBank
ROSA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSA2.mp4,UFSC SignBank
ROSTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROSTO.mp4,UFSC SignBank
ROSARIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROS%C3%81RIO.mp4,UFSC SignBank
ROUBAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROUBAR.mp4,UFSC SignBank
ROUPA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROUPA.mp4,UFSC SignBank
ROXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/ROXO.mp4,UFSC SignBank
RUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUA.mp4,UFSC SignBank
RUBEOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUB%C3%89OLA.mp4,UFSC SignBank
RUGBY,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUGBY.mp4,UFSC SignBank
RUIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RUIM.mp4,UFSC SignBank
RURAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/RURAL.mp4,UFSC SignBank
RADIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81DIO.mp4,UFSC SignBank
RAPIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81PIDO.mp4,UFSC SignBank
RAPIDO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%81PIDO2.mp4,UFSC SignBank
RA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%83.mp4,UFSC SignBank
RIMEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%8DMEL.mp4,UFSC SignBank
RUSSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA.mp4,UFSC SignBank
RUSSIA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA2.mp4,UFSC SignBank
RUSSIA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/R%C3%9ASSIA3.mp4,UFSC SignBank
SABER-NAO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O.mp4,UFSC SignBank
SABER-NAO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O2.mp4,UFSC SignBank
SABER-NAO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-N%C3%83O3.mp4,UFSC SignBank
SABER-ZERO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER-ZERO.mp4,UFSC SignBank
SABER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER.mp4,UFSC SignBank
SABER2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABER2.mp4,UFSC SignBank
SABONETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABONETE.mp4,UFSC SignBank
SABOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SABOR.mp4,UFSC SignBank
SACANAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACANAGEM.mp4,UFSC SignBank
SACAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACAR.mp4,UFSC SignBank
SACAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACAR2.mp4,UFSC SignBank
SACO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACO.mp4,UFSC SignBank
SACOLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACOLA.mp4,UFSC SignBank
SACRIFICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SACRIFICAR.mp4,UFSC SignBank
SAFADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAFADO.mp4,UFSC SignBank
SAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAIR.mp4,UFSC SignBank
SAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL.mp4,UFSC SignBank
SAL2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL2.mp4,UFSC SignBank
SALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALA.mp4,UFSC SignBank
SALADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALADA.mp4,UFSC SignBank
SALGADINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALGADINHO.mp4,UFSC SignBank
SALTOS-ORNAMENTAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALTOS-ORNAMENTAIS.mp4,UFSC SignBank
SALVADOR-BA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVADOR-BA.mp4,UFSC SignBank
SALVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR.mp4,UFSC SignBank
SALVAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR2.mp4,UFSC SignBank
SALVAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR3.mp4,UFSC SignBank
SALVAR4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SALVAR4.mp4,UFSC SignBank
SALARIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL%C3%81RIO.mp4,UFSC SignBank
SALARIO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAL%C3%81RIO2.mp4,UFSC SignBank
SAMBA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAMBA.mp4,UFSC SignBank
SAMSUNG,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAMSUNG.mp4,UFSC SignBank
SANDUICHEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANDUICHEIRA.mp4,UFSC SignBank
SANDUICHE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANDU%C3%8DCHE.mp4,UFSC SignBank
SANTANA-AP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTANA-AP.mp4,UFSC SignBank
SANTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTO.mp4,UFSC SignBank
SANTOS-SP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SANTOS-SP.mp4,UFSC SignBank
SAPATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPATO.mp4,UFSC SignBank
SAPATO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPATO2.mp4,UFSC SignBank
SAPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAPO.mp4,UFSC SignBank
SATISFAZER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SATISFAZER.mp4,UFSC SignBank
SATELITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAT%C3%89LITE.mp4,UFSC SignBank
SAUDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUDADE.mp4,UFSC SignBank
SAUNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUNA.mp4,UFSC SignBank
SAUSSURE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SAUSSURE.mp4,UFSC SignBank
SAUDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SA%C3%9ADE.mp4,UFSC SignBank
SE-MESMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-MESMO.mp4,UFSC SignBank
SE-VIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-VIRA.mp4,UFSC SignBank
SE-VIRA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE-VIRA2.mp4,UFSC SignBank
SE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SE.mp4,UFSC SignBank
SECA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SECA.mp4,UFSC SignBank
SECRETARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SECRET%C3%81RIA.mp4,UFSC SignBank
SEDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDE.mp4,UFSC SignBank
SEDE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDE2.mp4,UFSC SignBank
SEDUZIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEDUZIR.mp4,UFSC SignBank
SEGREDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGREDO.mp4,UFSC SignBank
SEGREDO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGREDO2.mp4,UFSC SignBank
SEGUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUIR.mp4,UFSC SignBank
SEGUNDA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-FEIRA.mp4,UFSC SignBank
SEGUNDA-SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-S%C3%89RIE.mp4,UFSC SignBank
SEGUNDA-VEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDA-VEZ.mp4,UFSC SignBank
SEGUNDO-ANO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO-ANO.mp4,UFSC SignBank
SEGUNDO-ANO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO-ANO2.mp4,UFSC SignBank
SEGUNDO-ANO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO-ANO3.mp4,UFSC SignBank
SEGUNDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGUNDO.mp4,UFSC SignBank
SEGURANCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGURAN%C3%87A.mp4,UFSC SignBank
SEGURAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGURAR.mp4,UFSC SignBank
SEGURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEGURO.mp4,UFSC SignBank
SEIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIO.mp4,UFSC SignBank
SEIO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIO2.mp4,UFSC SignBank
SEIO3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIO3.mp4,UFSC SignBank
SEIS.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIS.bmp,UFSC SignBank
SEIS2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEIS2.mp4,UFSC SignBank
SELVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SELVA.mp4,UFSC SignBank
SEM-GRACA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEM-GRA%C3%87A.mp4,UFSC SignBank
SEMANA-DOIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA-DOIS.mp4,UFSC SignBank
SEMANA-QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA-QUATRO.mp4,UFSC SignBank
SEMANA-TRES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA-TR%C3%8AS.mp4,UFSC SignBank
SEMANA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA.mp4,UFSC SignBank
SEMANA2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA2.mp4,UFSC SignBank
SEMANA3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA3.mp4,UFSC SignBank
SEMANA4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMANA4.mp4,UFSC SignBank
SEMESTRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMESTRE.mp4,UFSC SignBank
SEMESTRE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMESTRE2.mp4,UFSC SignBank
SEMI-FINAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMI-FINAL.mp4,UFSC SignBank
SEMINARIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMIN%C3%81RIO.mp4,UFSC SignBank
SEMIOTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMI%C3%93TICA.mp4,UFSC SignBank
SEMPRE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEMPRE.mp4,UFSC SignBank
SEMANTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEM%C3%82NTICA.mp4,UFSC SignBank
SENADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENADOR.mp4,UFSC SignBank
SENAI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENAI.mp4,UFSC SignBank
SENEGAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENEGAL.mp4,UFSC SignBank
SENSIVEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENS%C3%8DVEL.mp4,UFSC SignBank
SENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENTAR.mp4,UFSC SignBank
SENTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENTIR.mp4,UFSC SignBank
SENTIR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SENTIR2.mp4,UFSC SignBank
SEPARAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEPARAR.mp4,UFSC SignBank
SEPARAR2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEPARAR2.mp4,UFSC SignBank
SEPARAR3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEPARAR3.mp4,UFSC SignBank
SEPARAR4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEPARAR4.mp4,UFSC SignBank
SEPEX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEPEX.mp4,UFSC SignBank
SER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SER.mp4,UFSC SignBank
SERGIPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SERGIPE.mp4,UFSC SignBank
SETE.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SETE.bmp,UFSC SignBank
SETE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SETE2.mp4,UFSC SignBank
SETEMBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SETEMBRO.mp4,UFSC SignBank
SETEMBRO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SETEMBRO2.mp4,UFSC SignBank
SEXO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEXO.mp4,UFSC SignBank
SEXTA-FEIRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEXTA-FEIRA.mp4,UFSC SignBank
SEXTA-SERIE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEXTA-S%C3%89RIE.mp4,UFSC SignBank
SEXTO.bmp,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SEXTO.bmp,UFSC SignBank
SHOPPING,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SHOPPING.mp4,UFSC SignBank
SHOPPING2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SHOPPING2.mp4,UFSC SignBank
SHOW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SHOW.mp4,UFSC SignBank
SIGNIFICANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNIFICANTE.mp4,UFSC SignBank
SIGNIFICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNIFICAR.mp4,UFSC SignBank
SIGNO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNO.mp4,UFSC SignBank
SIGNO2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNO2.mp4,UFSC SignBank
SIGNPUDDLE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNPUDDLE.mp4,UFSC SignBank
SIGNWRITING,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNWRITING.mp4,UFSC SignBank
SIGNWRITING2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIGNWRITING2.mp4,UFSC SignBank
SILENCIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIL%C3%8ANCIO.mp4,UFSC SignBank
SIM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIM.mp4,UFSC SignBank
SIM2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIM2.mp4,UFSC SignBank
SIMETRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIMETRIA.mp4,UFSC SignBank
SIMPLES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIMPLES.mp4,UFSC SignBank
SIMULTANEA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SIMULT%C3%82NEA.mp4,UFSC SignBank
SINAIS-INTERNACIONAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SINAIS-INTERNACIONAIS.mp4,UFSC SignBank
SINAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SINAL.mp4,UFSC SignBank
SINDICATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SINDICATO.mp4,UFSC SignBank
SINO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SINO.mp4,UFSC SignBank
SINTAXE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SINTAXE.mp4,UFSC SignBank
SINUCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SINUCA.mp4,UFSC SignBank
SISTEMA-SOLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SISTEMA-SOLAR.mp4,UFSC SignBank
SISTEMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SISTEMA.mp4,UFSC SignBank
SKOL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SKOL.mp4,UFSC SignBank
SKYPE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SKYPE.mp4,UFSC SignBank
SKYPE2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SKYPE2.mp4,UFSC SignBank
SLIDESHOW,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SLIDESHOW.mp4,UFSC SignBank
SOBRE-QUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOBRE-QUE.mp4,UFSC SignBank
SOBRENOME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOBRENOME.mp4,UFSC SignBank
SOBRINHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOBRINHO.mp4,UFSC SignBank
SOCIAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCIAL.mp4,UFSC SignBank
SOCIAL2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCIAL2.mp4,UFSC SignBank
SOCIOLINGUISTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCIOLINGU%C3%8DSTICA.mp4,UFSC SignBank
SOCO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCO.mp4,UFSC SignBank
SOCORABA-SP,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/SOCORABA-SP.mp4,UFSC SignBank
